"hours","minutes","seconds","channel","intensity","interval","copy"
0,0,9258,1,20,0,1
0,0,9258,3,20,0,1
0,0,9258,8,20,0,1
0,0,9258,10,20,0,1
0,0,9263,1,21,0,1
0,0,9263,3,21,0,1
0,0,9263,8,21,0,1
0,0,9263,10,21,0,1
0,0,9268,1,22,0,1
0,0,9268,3,22,0,1
0,0,9268,8,22,0,1
0,0,9268,10,22,0,1
0,0,9272,1,23,0,1
0,0,9272,3,23,0,1
0,0,9272,8,23,0,1
0,0,9272,10,23,0,1
0,0,9277,1,24,0,1
0,0,9277,3,24,0,1
0,0,9277,8,24,0,1
0,0,9277,10,24,0,1
0,0,9282,1,25,0,1
0,0,9282,3,25,0,1
0,0,9282,8,25,0,1
0,0,9282,10,25,0,1
0,0,9286,1,26,0,1
0,0,9286,3,26,0,1
0,0,9286,8,26,0,1
0,0,9286,10,26,0,1
0,0,9291,1,27,0,1
0,0,9291,3,27,0,1
0,0,9291,8,27,0,1
0,0,9291,10,27,0,1
0,0,9295,1,28,0,1
0,0,9295,3,28,0,1
0,0,9295,8,28,0,1
0,0,9295,10,28,0,1
0,0,9300,1,29,0,1
0,0,9300,3,29,0,1
0,0,9300,8,29,0,1
0,0,9300,10,29,0,1
0,0,9305,1,28,0,1
0,0,9305,3,28,0,1
0,0,9305,8,28,0,1
0,0,9305,10,28,0,1
0,0,9309,1,27,0,1
0,0,9309,3,27,0,1
0,0,9309,8,27,0,1
0,0,9309,10,27,0,1
0,0,9314,1,26,0,1
0,0,9314,3,26,0,1
0,0,9314,8,26,0,1
0,0,9314,10,26,0,1
0,0,9318,1,25,0,1
0,0,9318,3,25,0,1
0,0,9318,8,25,0,1
0,0,9318,10,25,0,1
0,0,9323,1,24,0,1
0,0,9323,3,24,0,1
0,0,9323,8,24,0,1
0,0,9323,10,24,0,1
0,0,9328,1,23,0,1
0,0,9328,3,23,0,1
0,0,9328,8,23,0,1
0,0,9328,10,23,0,1
0,0,9332,1,22,0,1
0,0,9332,3,22,0,1
0,0,9332,8,22,0,1
0,0,9332,10,22,0,1
0,0,9337,1,21,0,1
0,0,9337,3,21,0,1
0,0,9337,8,21,0,1
0,0,9337,10,21,0,1
0,0,9342,1,20,0,1
0,0,9342,3,20,0,1
0,0,9342,8,20,0,1
0,0,9342,10,20,0,1
0,0,9346,1,19,0,1
0,0,9346,3,19,0,1
0,0,9346,8,19,0,1
0,0,9346,10,19,0,1
0,0,9351,1,18,0,1
0,0,9351,3,18,0,1
0,0,9351,8,18,0,1
0,0,9351,10,18,0,1
0,0,9355,1,17,0,1
0,0,9355,3,17,0,1
0,0,9355,8,17,0,1
0,0,9355,10,17,0,1
0,0,9360,1,16,0,1
0,0,9360,3,16,0,1
0,0,9360,8,16,0,1
0,0,9360,10,16,0,1
0,0,9365,1,15,0,1
0,0,9365,3,15,0,1
0,0,9365,8,15,0,1
0,0,9365,10,15,0,1
0,0,9369,1,14,0,1
0,0,9369,3,14,0,1
0,0,9369,8,14,0,1
0,0,9369,10,14,0,1
0,0,9374,1,13,0,1
0,0,9374,3,13,0,1
0,0,9374,8,13,0,1
0,0,9374,10,13,0,1
0,0,9378,1,12,0,1
0,0,9378,3,12,0,1
0,0,9378,8,12,0,1
0,0,9378,10,12,0,1
0,0,9383,1,11,0,1
0,0,9383,3,11,0,1
0,0,9383,8,11,0,1
0,0,9383,10,11,0,1
0,0,9388,1,10,0,1
0,0,9388,3,10,0,1
0,0,9388,8,10,0,1
0,0,9388,10,10,0,1
0,0,9392,1,9,0,1
0,0,9392,3,9,0,1
0,0,9392,8,9,0,1
0,0,9392,10,9,0,1
0,0,9397,1,8,0,1
0,0,9397,3,8,0,1
0,0,9397,8,8,0,1
0,0,9397,10,8,0,1
0,0,9402,1,7,0,1
0,0,9402,3,7,0,1
0,0,9402,8,7,0,1
0,0,9402,10,7,0,1
0,0,9406,1,6,0,1
0,0,9406,3,6,0,1
0,0,9406,8,6,0,1
0,0,9406,10,6,0,1
0,0,9411,1,5,0,1
0,0,9411,3,5,0,1
0,0,9411,8,5,0,1
0,0,9411,10,5,0,1
0,0,9415,1,4,0,1
0,0,9415,3,4,0,1
0,0,9415,8,4,0,1
0,0,9415,10,4,0,1
0,0,9420,1,3,0,1
0,0,9420,3,3,0,1
0,0,9420,8,3,0,1
0,0,9420,10,3,0,1
0,0,9425,1,4,0,1
0,0,9425,3,4,0,1
0,0,9425,8,4,0,1
0,0,9425,10,4,0,1
0,0,9429,1,5,0,1
0,0,9429,3,5,0,1
0,0,9429,8,5,0,1
0,0,9429,10,5,0,1
0,0,9434,1,6,0,1
0,0,9434,3,6,0,1
0,0,9434,8,6,0,1
0,0,9434,10,6,0,1
0,0,9438,1,7,0,1
0,0,9438,3,7,0,1
0,0,9438,8,7,0,1
0,0,9438,10,7,0,1
0,0,9443,1,8,0,1
0,0,9443,3,8,0,1
0,0,9443,8,8,0,1
0,0,9443,10,8,0,1
0,0,9448,1,9,0,1
0,0,9448,3,9,0,1
0,0,9448,8,9,0,1
0,0,9448,10,9,0,1
0,0,9452,1,10,0,1
0,0,9452,3,10,0,1
0,0,9452,8,10,0,1
0,0,9452,10,10,0,1
0,0,9457,1,11,0,1
0,0,9457,3,11,0,1
0,0,9457,8,11,0,1
0,0,9457,10,11,0,1
0,0,9462,1,12,0,1
0,0,9462,3,12,0,1
0,0,9462,8,12,0,1
0,0,9462,10,12,0,1
0,0,9466,1,13,0,1
0,0,9466,3,13,0,1
0,0,9466,8,13,0,1
0,0,9466,10,13,0,1
0,0,9471,1,14,0,1
0,0,9471,3,14,0,1
0,0,9471,8,14,0,1
0,0,9471,10,14,0,1
0,0,9475,1,15,0,1
0,0,9475,3,15,0,1
0,0,9475,8,15,0,1
0,0,9475,10,15,0,1
0,0,9480,1,16,0,1
0,0,9480,3,16,0,1
0,0,9480,8,16,0,1
0,0,9480,10,16,0,1
0,0,9485,1,17,0,1
0,0,9485,3,17,0,1
0,0,9485,8,17,0,1
0,0,9485,10,17,0,1
0,0,9489,1,18,0,1
0,0,9489,3,18,0,1
0,0,9489,8,18,0,1
0,0,9489,10,18,0,1
0,0,9494,1,19,0,1
0,0,9494,3,19,0,1
0,0,9494,8,19,0,1
0,0,9494,10,19,0,1
0,0,9498,1,20,0,1
0,0,9498,3,20,0,1
0,0,9498,8,20,0,1
0,0,9498,10,20,0,1
0,0,9503,1,21,0,1
0,0,9503,3,21,0,1
0,0,9503,8,21,0,1
0,0,9503,10,21,0,1
0,0,9508,1,22,0,1
0,0,9508,3,22,0,1
0,0,9508,8,22,0,1
0,0,9508,10,22,0,1
0,0,9512,1,23,0,1
0,0,9512,3,23,0,1
0,0,9512,8,23,0,1
0,0,9512,10,23,0,1
0,0,9517,1,24,0,1
0,0,9517,3,24,0,1
0,0,9517,8,24,0,1
0,0,9517,10,24,0,1
0,0,9522,1,25,0,1
0,0,9522,3,25,0,1
0,0,9522,8,25,0,1
0,0,9522,10,25,0,1
0,0,9526,1,26,0,1
0,0,9526,3,26,0,1
0,0,9526,8,26,0,1
0,0,9526,10,26,0,1
0,0,9531,1,27,0,1
0,0,9531,3,27,0,1
0,0,9531,8,27,0,1
0,0,9531,10,27,0,1
0,0,9535,1,28,0,1
0,0,9535,3,28,0,1
0,0,9535,8,28,0,1
0,0,9535,10,28,0,1
0,0,9540,1,29,0,1
0,0,9540,3,29,0,1
0,0,9540,8,29,0,1
0,0,9540,10,29,0,1
0,0,9545,1,28,0,1
0,0,9545,3,28,0,1
0,0,9545,8,28,0,1
0,0,9545,10,28,0,1
0,0,9549,1,27,0,1
0,0,9549,3,27,0,1
0,0,9549,8,27,0,1
0,0,9549,10,27,0,1
0,0,9554,1,26,0,1
0,0,9554,3,26,0,1
0,0,9554,8,26,0,1
0,0,9554,10,26,0,1
0,0,9558,1,25,0,1
0,0,9558,3,25,0,1
0,0,9558,8,25,0,1
0,0,9558,10,25,0,1
0,0,9563,1,24,0,1
0,0,9563,3,24,0,1
0,0,9563,8,24,0,1
0,0,9563,10,24,0,1
0,0,9568,1,23,0,1
0,0,9568,3,23,0,1
0,0,9568,8,23,0,1
0,0,9568,10,23,0,1
0,0,9572,1,22,0,1
0,0,9572,3,22,0,1
0,0,9572,8,22,0,1
0,0,9572,10,22,0,1
0,0,9577,1,21,0,1
0,0,9577,3,21,0,1
0,0,9577,8,21,0,1
0,0,9577,10,21,0,1
0,0,9582,1,20,0,1
0,0,9582,3,20,0,1
0,0,9582,8,20,0,1
0,0,9582,10,20,0,1
0,0,9586,1,19,0,1
0,0,9586,3,19,0,1
0,0,9586,8,19,0,1
0,0,9586,10,19,0,1
0,0,9591,1,18,0,1
0,0,9591,3,18,0,1
0,0,9591,8,18,0,1
0,0,9591,10,18,0,1
0,0,9595,1,17,0,1
0,0,9595,3,17,0,1
0,0,9595,8,17,0,1
0,0,9595,10,17,0,1
0,0,9600,1,16,0,1
0,0,9600,3,16,0,1
0,0,9600,8,16,0,1
0,0,9600,10,16,0,1
0,0,9605,1,15,0,1
0,0,9605,3,15,0,1
0,0,9605,8,15,0,1
0,0,9605,10,15,0,1
0,0,9609,1,14,0,1
0,0,9609,3,14,0,1
0,0,9609,8,14,0,1
0,0,9609,10,14,0,1
0,0,9614,1,13,0,1
0,0,9614,3,13,0,1
0,0,9614,8,13,0,1
0,0,9614,10,13,0,1
0,0,9618,1,12,0,1
0,0,9618,3,12,0,1
0,0,9618,8,12,0,1
0,0,9618,10,12,0,1
0,0,9623,1,11,0,1
0,0,9623,3,11,0,1
0,0,9623,8,11,0,1
0,0,9623,10,11,0,1
0,0,9628,1,10,0,1
0,0,9628,3,10,0,1
0,0,9628,8,10,0,1
0,0,9628,10,10,0,1
0,0,9632,1,9,0,1
0,0,9632,3,9,0,1
0,0,9632,8,9,0,1
0,0,9632,10,9,0,1
0,0,9637,1,8,0,1
0,0,9637,3,8,0,1
0,0,9637,8,8,0,1
0,0,9637,10,8,0,1
0,0,9642,1,7,0,1
0,0,9642,3,7,0,1
0,0,9642,8,7,0,1
0,0,9642,10,7,0,1
0,0,9646,1,6,0,1
0,0,9646,3,6,0,1
0,0,9646,8,6,0,1
0,0,9646,10,6,0,1
0,0,9651,1,5,0,1
0,0,9651,3,5,0,1
0,0,9651,8,5,0,1
0,0,9651,10,5,0,1
0,0,9655,1,4,0,1
0,0,9655,3,4,0,1
0,0,9655,8,4,0,1
0,0,9655,10,4,0,1
0,0,9660,1,3,0,1
0,0,9660,3,3,0,1
0,0,9660,8,3,0,1
0,0,9660,10,3,0,1
0,0,9665,1,4,0,1
0,0,9665,3,4,0,1
0,0,9665,8,4,0,1
0,0,9665,10,4,0,1
0,0,9669,1,5,0,1
0,0,9669,3,5,0,1
0,0,9669,8,5,0,1
0,0,9669,10,5,0,1
0,0,9674,1,6,0,1
0,0,9674,3,6,0,1
0,0,9674,8,6,0,1
0,0,9674,10,6,0,1
0,0,9678,1,7,0,1
0,0,9678,3,7,0,1
0,0,9678,8,7,0,1
0,0,9678,10,7,0,1
0,0,9683,1,8,0,1
0,0,9683,3,8,0,1
0,0,9683,8,8,0,1
0,0,9683,10,8,0,1
0,0,9688,1,9,0,1
0,0,9688,3,9,0,1
0,0,9688,8,9,0,1
0,0,9688,10,9,0,1
0,0,9692,1,10,0,1
0,0,9692,3,10,0,1
0,0,9692,8,10,0,1
0,0,9692,10,10,0,1
0,0,9697,1,11,0,1
0,0,9697,3,11,0,1
0,0,9697,8,11,0,1
0,0,9697,10,11,0,1
0,0,9702,1,12,0,1
0,0,9702,3,12,0,1
0,0,9702,8,12,0,1
0,0,9702,10,12,0,1
0,0,9706,1,13,0,1
0,0,9706,3,13,0,1
0,0,9706,8,13,0,1
0,0,9706,10,13,0,1
0,0,9711,1,14,0,1
0,0,9711,3,14,0,1
0,0,9711,8,14,0,1
0,0,9711,10,14,0,1
0,0,9715,1,15,0,1
0,0,9715,3,15,0,1
0,0,9715,8,15,0,1
0,0,9715,10,15,0,1
0,0,9720,1,16,0,1
0,0,9720,3,16,0,1
0,0,9720,8,16,0,1
0,0,9720,10,16,0,1
0,0,9725,1,17,0,1
0,0,9725,3,17,0,1
0,0,9725,8,17,0,1
0,0,9725,10,17,0,1
0,0,9729,1,18,0,1
0,0,9729,3,18,0,1
0,0,9729,8,18,0,1
0,0,9729,10,18,0,1
0,0,9734,1,19,0,1
0,0,9734,3,19,0,1
0,0,9734,8,19,0,1
0,0,9734,10,19,0,1
0,0,9738,1,20,0,1
0,0,9738,3,20,0,1
0,0,9738,8,20,0,1
0,0,9738,10,20,0,1
0,0,9743,1,21,0,1
0,0,9743,3,21,0,1
0,0,9743,8,21,0,1
0,0,9743,10,21,0,1
0,0,9748,1,22,0,1
0,0,9748,3,22,0,1
0,0,9748,8,22,0,1
0,0,9748,10,22,0,1
0,0,9752,1,23,0,1
0,0,9752,3,23,0,1
0,0,9752,8,23,0,1
0,0,9752,10,23,0,1
0,0,9757,1,24,0,1
0,0,9757,3,24,0,1
0,0,9757,8,24,0,1
0,0,9757,10,24,0,1
0,0,9762,1,25,0,1
0,0,9762,3,25,0,1
0,0,9762,8,25,0,1
0,0,9762,10,25,0,1
0,0,9766,1,26,0,1
0,0,9766,3,26,0,1
0,0,9766,8,26,0,1
0,0,9766,10,26,0,1
0,0,9771,1,27,0,1
0,0,9771,3,27,0,1
0,0,9771,8,27,0,1
0,0,9771,10,27,0,1
0,0,9775,1,28,0,1
0,0,9775,3,28,0,1
0,0,9775,8,28,0,1
0,0,9775,10,28,0,1
0,0,9780,1,29,0,1
0,0,9780,3,29,0,1
0,0,9780,8,29,0,1
0,0,9780,10,29,0,1
0,0,9785,1,28,0,1
0,0,9785,3,28,0,1
0,0,9785,8,28,0,1
0,0,9785,10,28,0,1
0,0,9789,1,27,0,1
0,0,9789,3,27,0,1
0,0,9789,8,27,0,1
0,0,9789,10,27,0,1
0,0,9794,1,26,0,1
0,0,9794,3,26,0,1
0,0,9794,8,26,0,1
0,0,9794,10,26,0,1
0,0,9798,1,25,0,1
0,0,9798,3,25,0,1
0,0,9798,8,25,0,1
0,0,9798,10,25,0,1
0,0,9803,1,24,0,1
0,0,9803,3,24,0,1
0,0,9803,8,24,0,1
0,0,9803,10,24,0,1
0,0,9808,1,23,0,1
0,0,9808,3,23,0,1
0,0,9808,8,23,0,1
0,0,9808,10,23,0,1
0,0,9812,1,22,0,1
0,0,9812,3,22,0,1
0,0,9812,8,22,0,1
0,0,9812,10,22,0,1
0,0,9817,1,21,0,1
0,0,9817,3,21,0,1
0,0,9817,8,21,0,1
0,0,9817,10,21,0,1
0,0,9822,1,20,0,1
0,0,9822,3,20,0,1
0,0,9822,8,20,0,1
0,0,9822,10,20,0,1
0,0,9826,1,19,0,1
0,0,9826,3,19,0,1
0,0,9826,8,19,0,1
0,0,9826,10,19,0,1
0,0,9831,1,18,0,1
0,0,9831,3,18,0,1
0,0,9831,8,18,0,1
0,0,9831,10,18,0,1
0,0,9835,1,17,0,1
0,0,9835,3,17,0,1
0,0,9835,8,17,0,1
0,0,9835,10,17,0,1
0,0,9840,1,16,0,1
0,0,9840,3,16,0,1
0,0,9840,8,16,0,1
0,0,9840,10,16,0,1
0,0,9845,1,15,0,1
0,0,9845,3,15,0,1
0,0,9845,8,15,0,1
0,0,9845,10,15,0,1
0,0,9849,1,14,0,1
0,0,9849,3,14,0,1
0,0,9849,8,14,0,1
0,0,9849,10,14,0,1
0,0,9854,1,13,0,1
0,0,9854,3,13,0,1
0,0,9854,8,13,0,1
0,0,9854,10,13,0,1
0,0,9858,1,12,0,1
0,0,9858,3,12,0,1
0,0,9858,8,12,0,1
0,0,9858,10,12,0,1
0,0,9863,1,11,0,1
0,0,9863,3,11,0,1
0,0,9863,8,11,0,1
0,0,9863,10,11,0,1
0,0,9868,1,10,0,1
0,0,9868,3,10,0,1
0,0,9868,8,10,0,1
0,0,9868,10,10,0,1
0,0,9872,1,9,0,1
0,0,9872,3,9,0,1
0,0,9872,8,9,0,1
0,0,9872,10,9,0,1
0,0,9877,1,8,0,1
0,0,9877,3,8,0,1
0,0,9877,8,8,0,1
0,0,9877,10,8,0,1
0,0,9882,1,7,0,1
0,0,9882,3,7,0,1
0,0,9882,8,7,0,1
0,0,9882,10,7,0,1
0,0,9886,1,6,0,1
0,0,9886,3,6,0,1
0,0,9886,8,6,0,1
0,0,9886,10,6,0,1
0,0,9891,1,5,0,1
0,0,9891,3,5,0,1
0,0,9891,8,5,0,1
0,0,9891,10,5,0,1
0,0,9895,1,4,0,1
0,0,9895,3,4,0,1
0,0,9895,8,4,0,1
0,0,9895,10,4,0,1
0,0,9900,1,3,0,1
0,0,9900,3,3,0,1
0,0,9900,8,3,0,1
0,0,9900,10,3,0,1
0,0,9905,1,4,0,1
0,0,9905,3,4,0,1
0,0,9905,8,4,0,1
0,0,9905,10,4,0,1
0,0,9909,1,5,0,1
0,0,9909,3,5,0,1
0,0,9909,8,5,0,1
0,0,9909,10,5,0,1
0,0,9914,1,6,0,1
0,0,9914,3,6,0,1
0,0,9914,8,6,0,1
0,0,9914,10,6,0,1
0,0,9918,1,7,0,1
0,0,9918,3,7,0,1
0,0,9918,8,7,0,1
0,0,9918,10,7,0,1
0,0,9923,1,8,0,1
0,0,9923,3,8,0,1
0,0,9923,8,8,0,1
0,0,9923,10,8,0,1
0,0,9928,1,9,0,1
0,0,9928,3,9,0,1
0,0,9928,8,9,0,1
0,0,9928,10,9,0,1
0,0,9932,1,10,0,1
0,0,9932,3,10,0,1
0,0,9932,8,10,0,1
0,0,9932,10,10,0,1
0,0,9937,1,11,0,1
0,0,9937,3,11,0,1
0,0,9937,8,11,0,1
0,0,9937,10,11,0,1
0,0,9942,1,12,0,1
0,0,9942,3,12,0,1
0,0,9942,8,12,0,1
0,0,9942,10,12,0,1
0,0,9946,1,13,0,1
0,0,9946,3,13,0,1
0,0,9946,8,13,0,1
0,0,9946,10,13,0,1
0,0,9951,1,14,0,1
0,0,9951,3,14,0,1
0,0,9951,8,14,0,1
0,0,9951,10,14,0,1
0,0,9955,1,15,0,1
0,0,9955,3,15,0,1
0,0,9955,8,15,0,1
0,0,9955,10,15,0,1
0,0,9960,1,16,0,1
0,0,9960,3,16,0,1
0,0,9960,8,16,0,1
0,0,9960,10,16,0,1
0,0,9965,1,17,0,1
0,0,9965,3,17,0,1
0,0,9965,8,17,0,1
0,0,9965,10,17,0,1
0,0,9969,1,18,0,1
0,0,9969,3,18,0,1
0,0,9969,8,18,0,1
0,0,9969,10,18,0,1
0,0,9974,1,19,0,1
0,0,9974,3,19,0,1
0,0,9974,8,19,0,1
0,0,9974,10,19,0,1
0,0,9978,1,20,0,1
0,0,9978,3,20,0,1
0,0,9978,8,20,0,1
0,0,9978,10,20,0,1
0,0,9983,1,21,0,1
0,0,9983,3,21,0,1
0,0,9983,8,21,0,1
0,0,9983,10,21,0,1
0,0,9988,1,22,0,1
0,0,9988,3,22,0,1
0,0,9988,8,22,0,1
0,0,9988,10,22,0,1
0,0,9992,1,23,0,1
0,0,9992,3,23,0,1
0,0,9992,8,23,0,1
0,0,9992,10,23,0,1
0,0,9997,1,24,0,1
0,0,9997,3,24,0,1
0,0,9997,8,24,0,1
0,0,9997,10,24,0,1
0,0,10002,1,25,0,1
0,0,10002,3,25,0,1
0,0,10002,8,25,0,1
0,0,10002,10,25,0,1
0,0,10006,1,26,0,1
0,0,10006,3,26,0,1
0,0,10006,8,26,0,1
0,0,10006,10,26,0,1
0,0,10011,1,27,0,1
0,0,10011,3,27,0,1
0,0,10011,8,27,0,1
0,0,10011,10,27,0,1
0,0,10015,1,28,0,1
0,0,10015,3,28,0,1
0,0,10015,8,28,0,1
0,0,10015,10,28,0,1
0,0,10020,1,29,0,1
0,0,10020,3,29,0,1
0,0,10020,8,29,0,1
0,0,10020,10,29,0,1
0,0,10025,1,28,0,1
0,0,10025,3,28,0,1
0,0,10025,8,28,0,1
0,0,10025,10,28,0,1
0,0,10029,1,27,0,1
0,0,10029,3,27,0,1
0,0,10029,8,27,0,1
0,0,10029,10,27,0,1
0,0,10034,1,26,0,1
0,0,10034,3,26,0,1
0,0,10034,8,26,0,1
0,0,10034,10,26,0,1
0,0,10038,1,25,0,1
0,0,10038,3,25,0,1
0,0,10038,8,25,0,1
0,0,10038,10,25,0,1
0,0,10043,1,24,0,1
0,0,10043,3,24,0,1
0,0,10043,8,24,0,1
0,0,10043,10,24,0,1
0,0,10048,1,23,0,1
0,0,10048,3,23,0,1
0,0,10048,8,23,0,1
0,0,10048,10,23,0,1
0,0,10052,1,22,0,1
0,0,10052,3,22,0,1
0,0,10052,8,22,0,1
0,0,10052,10,22,0,1
0,0,10057,1,21,0,1
0,0,10057,3,21,0,1
0,0,10057,8,21,0,1
0,0,10057,10,21,0,1
0,0,10062,1,20,0,1
0,0,10062,3,20,0,1
0,0,10062,8,20,0,1
0,0,10062,10,20,0,1
0,0,10066,1,19,0,1
0,0,10066,3,19,0,1
0,0,10066,8,19,0,1
0,0,10066,10,19,0,1
0,0,10071,1,18,0,1
0,0,10071,3,18,0,1
0,0,10071,8,18,0,1
0,0,10071,10,18,0,1
0,0,10075,1,17,0,1
0,0,10075,3,17,0,1
0,0,10075,8,17,0,1
0,0,10075,10,17,0,1
0,0,10080,1,16,0,1
0,0,10080,3,16,0,1
0,0,10080,8,16,0,1
0,0,10080,10,16,0,1
0,0,10085,1,15,0,1
0,0,10085,3,15,0,1
0,0,10085,8,15,0,1
0,0,10085,10,15,0,1
0,0,10089,1,14,0,1
0,0,10089,3,14,0,1
0,0,10089,8,14,0,1
0,0,10089,10,14,0,1
0,0,10094,1,13,0,1
0,0,10094,3,13,0,1
0,0,10094,8,13,0,1
0,0,10094,10,13,0,1
0,0,10098,1,12,0,1
0,0,10098,3,12,0,1
0,0,10098,8,12,0,1
0,0,10098,10,12,0,1
0,0,10103,1,11,0,1
0,0,10103,3,11,0,1
0,0,10103,8,11,0,1
0,0,10103,10,11,0,1
0,0,10108,1,10,0,1
0,0,10108,3,10,0,1
0,0,10108,8,10,0,1
0,0,10108,10,10,0,1
0,0,10112,1,9,0,1
0,0,10112,3,9,0,1
0,0,10112,8,9,0,1
0,0,10112,10,9,0,1
0,0,10117,1,8,0,1
0,0,10117,3,8,0,1
0,0,10117,8,8,0,1
0,0,10117,10,8,0,1
0,0,10122,1,7,0,1
0,0,10122,3,7,0,1
0,0,10122,8,7,0,1
0,0,10122,10,7,0,1
0,0,10126,1,6,0,1
0,0,10126,3,6,0,1
0,0,10126,8,6,0,1
0,0,10126,10,6,0,1
0,0,10131,1,5,0,1
0,0,10131,3,5,0,1
0,0,10131,8,5,0,1
0,0,10131,10,5,0,1
0,0,10135,1,4,0,1
0,0,10135,3,4,0,1
0,0,10135,8,4,0,1
0,0,10135,10,4,0,1
0,0,10140,1,3,0,1
0,0,10140,3,3,0,1
0,0,10140,8,3,0,1
0,0,10140,10,3,0,1
0,0,10145,1,4,0,1
0,0,10145,3,4,0,1
0,0,10145,8,4,0,1
0,0,10145,10,4,0,1
0,0,10149,1,5,0,1
0,0,10149,3,5,0,1
0,0,10149,8,5,0,1
0,0,10149,10,5,0,1
0,0,10154,1,6,0,1
0,0,10154,3,6,0,1
0,0,10154,8,6,0,1
0,0,10154,10,6,0,1
0,0,10158,1,7,0,1
0,0,10158,3,7,0,1
0,0,10158,8,7,0,1
0,0,10158,10,7,0,1
0,0,10163,1,8,0,1
0,0,10163,3,8,0,1
0,0,10163,8,8,0,1
0,0,10163,10,8,0,1
0,0,10168,1,9,0,1
0,0,10168,3,9,0,1
0,0,10168,8,9,0,1
0,0,10168,10,9,0,1
0,0,10172,1,10,0,1
0,0,10172,3,10,0,1
0,0,10172,8,10,0,1
0,0,10172,10,10,0,1
0,0,10177,1,11,0,1
0,0,10177,3,11,0,1
0,0,10177,8,11,0,1
0,0,10177,10,11,0,1
0,0,10182,1,12,0,1
0,0,10182,3,12,0,1
0,0,10182,8,12,0,1
0,0,10182,10,12,0,1
0,0,10186,1,13,0,1
0,0,10186,3,13,0,1
0,0,10186,8,13,0,1
0,0,10186,10,13,0,1
0,0,10191,1,14,0,1
0,0,10191,3,14,0,1
0,0,10191,8,14,0,1
0,0,10191,10,14,0,1
0,0,10195,1,15,0,1
0,0,10195,3,15,0,1
0,0,10195,8,15,0,1
0,0,10195,10,15,0,1
0,0,10200,1,16,0,1
0,0,10200,3,16,0,1
0,0,10200,8,16,0,1
0,0,10200,10,16,0,1
0,0,10205,1,17,0,1
0,0,10205,3,17,0,1
0,0,10205,8,17,0,1
0,0,10205,10,17,0,1
0,0,10209,1,18,0,1
0,0,10209,3,18,0,1
0,0,10209,8,18,0,1
0,0,10209,10,18,0,1
0,0,10214,1,19,0,1
0,0,10214,3,19,0,1
0,0,10214,8,19,0,1
0,0,10214,10,19,0,1
0,0,10218,1,20,0,1
0,0,10218,3,20,0,1
0,0,10218,8,20,0,1
0,0,10218,10,20,0,1
0,0,10223,1,21,0,1
0,0,10223,3,21,0,1
0,0,10223,8,21,0,1
0,0,10223,10,21,0,1
0,0,10228,1,22,0,1
0,0,10228,3,22,0,1
0,0,10228,8,22,0,1
0,0,10228,10,22,0,1
0,0,10232,1,23,0,1
0,0,10232,3,23,0,1
0,0,10232,8,23,0,1
0,0,10232,10,23,0,1
0,0,10237,1,24,0,1
0,0,10237,3,24,0,1
0,0,10237,8,24,0,1
0,0,10237,10,24,0,1
0,0,10242,1,25,0,1
0,0,10242,3,25,0,1
0,0,10242,8,25,0,1
0,0,10242,10,25,0,1
0,0,10246,1,26,0,1
0,0,10246,3,26,0,1
0,0,10246,8,26,0,1
0,0,10246,10,26,0,1
0,0,10251,1,27,0,1
0,0,10251,3,27,0,1
0,0,10251,8,27,0,1
0,0,10251,10,27,0,1
0,0,10255,1,28,0,1
0,0,10255,3,28,0,1
0,0,10255,8,28,0,1
0,0,10255,10,28,0,1
0,0,10260,1,29,0,1
0,0,10260,3,29,0,1
0,0,10260,8,29,0,1
0,0,10260,10,29,0,1
0,0,10265,1,28,0,1
0,0,10265,3,28,0,1
0,0,10265,8,28,0,1
0,0,10265,10,28,0,1
0,0,10269,1,27,0,1
0,0,10269,3,27,0,1
0,0,10269,8,27,0,1
0,0,10269,10,27,0,1
0,0,10274,1,26,0,1
0,0,10274,3,26,0,1
0,0,10274,8,26,0,1
0,0,10274,10,26,0,1
0,0,10278,1,25,0,1
0,0,10278,3,25,0,1
0,0,10278,8,25,0,1
0,0,10278,10,25,0,1
0,0,10283,1,24,0,1
0,0,10283,3,24,0,1
0,0,10283,8,24,0,1
0,0,10283,10,24,0,1
0,0,10288,1,23,0,1
0,0,10288,3,23,0,1
0,0,10288,8,23,0,1
0,0,10288,10,23,0,1
0,0,10292,1,22,0,1
0,0,10292,3,22,0,1
0,0,10292,8,22,0,1
0,0,10292,10,22,0,1
0,0,10297,1,21,0,1
0,0,10297,3,21,0,1
0,0,10297,8,21,0,1
0,0,10297,10,21,0,1
0,0,10302,1,20,0,1
0,0,10302,3,20,0,1
0,0,10302,8,20,0,1
0,0,10302,10,20,0,1
0,0,10306,1,19,0,1
0,0,10306,3,19,0,1
0,0,10306,8,19,0,1
0,0,10306,10,19,0,1
0,0,10311,1,18,0,1
0,0,10311,3,18,0,1
0,0,10311,8,18,0,1
0,0,10311,10,18,0,1
0,0,10315,1,17,0,1
0,0,10315,3,17,0,1
0,0,10315,8,17,0,1
0,0,10315,10,17,0,1
0,0,10320,1,16,0,1
0,0,10320,3,16,0,1
0,0,10320,8,16,0,1
0,0,10320,10,16,0,1
0,0,10325,1,15,0,1
0,0,10325,3,15,0,1
0,0,10325,8,15,0,1
0,0,10325,10,15,0,1
0,0,10329,1,14,0,1
0,0,10329,3,14,0,1
0,0,10329,8,14,0,1
