date(dd-mm-yyy),time(hh:mm:ss),channel(1-40),intensity(%),interval(sec.)
1-1-2000,1:49:24,30,11,0
1-1-2000,1:49:24,40,11,0
1-1-2000,1:49:29,1,10,0
1-1-2000,1:49:29,11,10,0
1-1-2000,1:49:29,21,10,0
1-1-2000,1:49:29,31,10,0
1-1-2000,1:49:29,3,10,0
1-1-2000,1:49:29,13,10,0
1-1-2000,1:49:29,23,10,0
1-1-2000,1:49:29,33,10,0
1-1-2000,1:49:29,8,10,0
1-1-2000,1:49:29,18,10,0
1-1-2000,1:49:29,28,10,0
1-1-2000,1:49:29,38,10,0
1-1-2000,1:49:29,10,10,0
1-1-2000,1:49:29,20,10,0
1-1-2000,1:49:29,30,10,0
1-1-2000,1:49:29,40,10,0
1-1-2000,1:49:33,1,9,0
1-1-2000,1:49:33,11,9,0
1-1-2000,1:49:33,21,9,0
1-1-2000,1:49:33,31,9,0
1-1-2000,1:49:33,3,9,0
1-1-2000,1:49:33,13,9,0
1-1-2000,1:49:33,23,9,0
1-1-2000,1:49:33,33,9,0
1-1-2000,1:49:33,8,9,0
1-1-2000,1:49:33,18,9,0
1-1-2000,1:49:33,28,9,0
1-1-2000,1:49:33,38,9,0
1-1-2000,1:49:33,10,9,0
1-1-2000,1:49:33,20,9,0
1-1-2000,1:49:33,30,9,0
1-1-2000,1:49:33,40,9,0
1-1-2000,1:49:38,1,8,0
1-1-2000,1:49:38,11,8,0
1-1-2000,1:49:38,21,8,0
1-1-2000,1:49:38,31,8,0
1-1-2000,1:49:38,3,8,0
1-1-2000,1:49:38,13,8,0
1-1-2000,1:49:38,23,8,0
1-1-2000,1:49:38,33,8,0
1-1-2000,1:49:38,8,8,0
1-1-2000,1:49:38,18,8,0
1-1-2000,1:49:38,28,8,0
1-1-2000,1:49:38,38,8,0
1-1-2000,1:49:38,10,8,0
1-1-2000,1:49:38,20,8,0
1-1-2000,1:49:38,30,8,0
1-1-2000,1:49:38,40,8,0
1-1-2000,1:49:43,1,7,0
1-1-2000,1:49:43,11,7,0
1-1-2000,1:49:43,21,7,0
1-1-2000,1:49:43,31,7,0
1-1-2000,1:49:43,3,7,0
1-1-2000,1:49:43,13,7,0
1-1-2000,1:49:43,23,7,0
1-1-2000,1:49:43,33,7,0
1-1-2000,1:49:43,8,7,0
1-1-2000,1:49:43,18,7,0
1-1-2000,1:49:43,28,7,0
1-1-2000,1:49:43,38,7,0
1-1-2000,1:49:43,10,7,0
1-1-2000,1:49:43,20,7,0
1-1-2000,1:49:43,30,7,0
1-1-2000,1:49:43,40,7,0
1-1-2000,1:49:47,1,6,0
1-1-2000,1:49:47,11,6,0
1-1-2000,1:49:47,21,6,0
1-1-2000,1:49:47,31,6,0
1-1-2000,1:49:47,3,6,0
1-1-2000,1:49:47,13,6,0
1-1-2000,1:49:47,23,6,0
1-1-2000,1:49:47,33,6,0
1-1-2000,1:49:47,8,6,0
1-1-2000,1:49:47,18,6,0
1-1-2000,1:49:47,28,6,0
1-1-2000,1:49:47,38,6,0
1-1-2000,1:49:47,10,6,0
1-1-2000,1:49:47,20,6,0
1-1-2000,1:49:47,30,6,0
1-1-2000,1:49:47,40,6,0
1-1-2000,1:49:52,1,5,0
1-1-2000,1:49:52,11,5,0
1-1-2000,1:49:52,21,5,0
1-1-2000,1:49:52,31,5,0
1-1-2000,1:49:52,3,5,0
1-1-2000,1:49:52,13,5,0
1-1-2000,1:49:52,23,5,0
1-1-2000,1:49:52,33,5,0
1-1-2000,1:49:52,8,5,0
1-1-2000,1:49:52,18,5,0
1-1-2000,1:49:52,28,5,0
1-1-2000,1:49:52,38,5,0
1-1-2000,1:49:52,10,5,0
1-1-2000,1:49:52,20,5,0
1-1-2000,1:49:52,30,5,0
1-1-2000,1:49:52,40,5,0
1-1-2000,1:49:56,1,4,0
1-1-2000,1:49:56,11,4,0
1-1-2000,1:49:56,21,4,0
1-1-2000,1:49:56,31,4,0
1-1-2000,1:49:56,3,4,0
1-1-2000,1:49:56,13,4,0
1-1-2000,1:49:56,23,4,0
1-1-2000,1:49:56,33,4,0
1-1-2000,1:49:56,8,4,0
1-1-2000,1:49:56,18,4,0
1-1-2000,1:49:56,28,4,0
1-1-2000,1:49:56,38,4,0
1-1-2000,1:49:56,10,4,0
1-1-2000,1:49:56,20,4,0
1-1-2000,1:49:56,30,4,0
1-1-2000,1:49:56,40,4,0
1-1-2000,1:50:1,1,3,0
1-1-2000,1:50:1,11,3,0
1-1-2000,1:50:1,21,3,0
1-1-2000,1:50:1,31,3,0
1-1-2000,1:50:1,3,3,0
1-1-2000,1:50:1,13,3,0
1-1-2000,1:50:1,23,3,0
1-1-2000,1:50:1,33,3,0
1-1-2000,1:50:1,8,3,0
1-1-2000,1:50:1,18,3,0
1-1-2000,1:50:1,28,3,0
1-1-2000,1:50:1,38,3,0
1-1-2000,1:50:1,10,3,0
1-1-2000,1:50:1,20,3,0
1-1-2000,1:50:1,30,3,0
1-1-2000,1:50:1,40,3,0
1-1-2000,1:50:6,1,4,0
1-1-2000,1:50:6,11,4,0
1-1-2000,1:50:6,21,4,0
1-1-2000,1:50:6,31,4,0
1-1-2000,1:50:6,3,4,0
1-1-2000,1:50:6,13,4,0
1-1-2000,1:50:6,23,4,0
1-1-2000,1:50:6,33,4,0
1-1-2000,1:50:6,8,4,0
1-1-2000,1:50:6,18,4,0
1-1-2000,1:50:6,28,4,0
1-1-2000,1:50:6,38,4,0
1-1-2000,1:50:6,10,4,0
1-1-2000,1:50:6,20,4,0
1-1-2000,1:50:6,30,4,0
1-1-2000,1:50:6,40,4,0
1-1-2000,1:50:10,1,5,0
1-1-2000,1:50:10,11,5,0
1-1-2000,1:50:10,21,5,0
1-1-2000,1:50:10,31,5,0
1-1-2000,1:50:10,3,5,0
1-1-2000,1:50:10,13,5,0
1-1-2000,1:50:10,23,5,0
1-1-2000,1:50:10,33,5,0
1-1-2000,1:50:10,8,5,0
1-1-2000,1:50:10,18,5,0
1-1-2000,1:50:10,28,5,0
1-1-2000,1:50:10,38,5,0
1-1-2000,1:50:10,10,5,0
1-1-2000,1:50:10,20,5,0
1-1-2000,1:50:10,30,5,0
1-1-2000,1:50:10,40,5,0
1-1-2000,1:50:15,1,6,0
1-1-2000,1:50:15,11,6,0
1-1-2000,1:50:15,21,6,0
1-1-2000,1:50:15,31,6,0
1-1-2000,1:50:15,3,6,0
1-1-2000,1:50:15,13,6,0
1-1-2000,1:50:15,23,6,0
1-1-2000,1:50:15,33,6,0
1-1-2000,1:50:15,8,6,0
1-1-2000,1:50:15,18,6,0
1-1-2000,1:50:15,28,6,0
1-1-2000,1:50:15,38,6,0
1-1-2000,1:50:15,10,6,0
1-1-2000,1:50:15,20,6,0
1-1-2000,1:50:15,30,6,0
1-1-2000,1:50:15,40,6,0
1-1-2000,1:50:19,1,7,0
1-1-2000,1:50:19,11,7,0
1-1-2000,1:50:19,21,7,0
1-1-2000,1:50:19,31,7,0
1-1-2000,1:50:19,3,7,0
1-1-2000,1:50:19,13,7,0
1-1-2000,1:50:19,23,7,0
1-1-2000,1:50:19,33,7,0
1-1-2000,1:50:19,8,7,0
1-1-2000,1:50:19,18,7,0
1-1-2000,1:50:19,28,7,0
1-1-2000,1:50:19,38,7,0
1-1-2000,1:50:19,10,7,0
1-1-2000,1:50:19,20,7,0
1-1-2000,1:50:19,30,7,0
1-1-2000,1:50:19,40,7,0
1-1-2000,1:50:24,1,8,0
1-1-2000,1:50:24,11,8,0
1-1-2000,1:50:24,21,8,0
1-1-2000,1:50:24,31,8,0
1-1-2000,1:50:24,3,8,0
1-1-2000,1:50:24,13,8,0
1-1-2000,1:50:24,23,8,0
1-1-2000,1:50:24,33,8,0
1-1-2000,1:50:24,8,8,0
1-1-2000,1:50:24,18,8,0
1-1-2000,1:50:24,28,8,0
1-1-2000,1:50:24,38,8,0
1-1-2000,1:50:24,10,8,0
1-1-2000,1:50:24,20,8,0
1-1-2000,1:50:24,30,8,0
1-1-2000,1:50:24,40,8,0
1-1-2000,1:50:29,1,9,0
1-1-2000,1:50:29,11,9,0
1-1-2000,1:50:29,21,9,0
1-1-2000,1:50:29,31,9,0
1-1-2000,1:50:29,3,9,0
1-1-2000,1:50:29,13,9,0
1-1-2000,1:50:29,23,9,0
1-1-2000,1:50:29,33,9,0
1-1-2000,1:50:29,8,9,0
1-1-2000,1:50:29,18,9,0
1-1-2000,1:50:29,28,9,0
1-1-2000,1:50:29,38,9,0
1-1-2000,1:50:29,10,9,0
1-1-2000,1:50:29,20,9,0
1-1-2000,1:50:29,30,9,0
1-1-2000,1:50:29,40,9,0
1-1-2000,1:50:33,1,10,0
1-1-2000,1:50:33,11,10,0
1-1-2000,1:50:33,21,10,0
1-1-2000,1:50:33,31,10,0
1-1-2000,1:50:33,3,10,0
1-1-2000,1:50:33,13,10,0
1-1-2000,1:50:33,23,10,0
1-1-2000,1:50:33,33,10,0
1-1-2000,1:50:33,8,10,0
1-1-2000,1:50:33,18,10,0
1-1-2000,1:50:33,28,10,0
1-1-2000,1:50:33,38,10,0
1-1-2000,1:50:33,10,10,0
1-1-2000,1:50:33,20,10,0
1-1-2000,1:50:33,30,10,0
1-1-2000,1:50:33,40,10,0
1-1-2000,1:50:38,1,11,0
1-1-2000,1:50:38,11,11,0
1-1-2000,1:50:38,21,11,0
1-1-2000,1:50:38,31,11,0
1-1-2000,1:50:38,3,11,0
1-1-2000,1:50:38,13,11,0
1-1-2000,1:50:38,23,11,0
1-1-2000,1:50:38,33,11,0
1-1-2000,1:50:38,8,11,0
1-1-2000,1:50:38,18,11,0
1-1-2000,1:50:38,28,11,0
1-1-2000,1:50:38,38,11,0
1-1-2000,1:50:38,10,11,0
1-1-2000,1:50:38,20,11,0
1-1-2000,1:50:38,30,11,0
1-1-2000,1:50:38,40,11,0
1-1-2000,1:50:43,1,12,0
1-1-2000,1:50:43,11,12,0
1-1-2000,1:50:43,21,12,0
1-1-2000,1:50:43,31,12,0
1-1-2000,1:50:43,3,12,0
1-1-2000,1:50:43,13,12,0
1-1-2000,1:50:43,23,12,0
1-1-2000,1:50:43,33,12,0
1-1-2000,1:50:43,8,12,0
1-1-2000,1:50:43,18,12,0
1-1-2000,1:50:43,28,12,0
1-1-2000,1:50:43,38,12,0
1-1-2000,1:50:43,10,12,0
1-1-2000,1:50:43,20,12,0
1-1-2000,1:50:43,30,12,0
1-1-2000,1:50:43,40,12,0
1-1-2000,1:50:47,1,13,0
1-1-2000,1:50:47,11,13,0
1-1-2000,1:50:47,21,13,0
1-1-2000,1:50:47,31,13,0
1-1-2000,1:50:47,3,13,0
1-1-2000,1:50:47,13,13,0
1-1-2000,1:50:47,23,13,0
1-1-2000,1:50:47,33,13,0
1-1-2000,1:50:47,8,13,0
1-1-2000,1:50:47,18,13,0
1-1-2000,1:50:47,28,13,0
1-1-2000,1:50:47,38,13,0
1-1-2000,1:50:47,10,13,0
1-1-2000,1:50:47,20,13,0
1-1-2000,1:50:47,30,13,0
1-1-2000,1:50:47,40,13,0
1-1-2000,1:50:52,1,14,0
1-1-2000,1:50:52,11,14,0
1-1-2000,1:50:52,21,14,0
1-1-2000,1:50:52,31,14,0
1-1-2000,1:50:52,3,14,0
1-1-2000,1:50:52,13,14,0
1-1-2000,1:50:52,23,14,0
1-1-2000,1:50:52,33,14,0
1-1-2000,1:50:52,8,14,0
1-1-2000,1:50:52,18,14,0
1-1-2000,1:50:52,28,14,0
1-1-2000,1:50:52,38,14,0
1-1-2000,1:50:52,10,14,0
1-1-2000,1:50:52,20,14,0
1-1-2000,1:50:52,30,14,0
1-1-2000,1:50:52,40,14,0
1-1-2000,1:50:56,1,15,0
1-1-2000,1:50:56,11,15,0
1-1-2000,1:50:56,21,15,0
1-1-2000,1:50:56,31,15,0
1-1-2000,1:50:56,3,15,0
1-1-2000,1:50:56,13,15,0
1-1-2000,1:50:56,23,15,0
1-1-2000,1:50:56,33,15,0
1-1-2000,1:50:56,8,15,0
1-1-2000,1:50:56,18,15,0
1-1-2000,1:50:56,28,15,0
1-1-2000,1:50:56,38,15,0
1-1-2000,1:50:56,10,15,0
1-1-2000,1:50:56,20,15,0
1-1-2000,1:50:56,30,15,0
1-1-2000,1:50:56,40,15,0
1-1-2000,1:51:1,1,16,0
1-1-2000,1:51:1,11,16,0
1-1-2000,1:51:1,21,16,0
1-1-2000,1:51:1,31,16,0
1-1-2000,1:51:1,3,16,0
1-1-2000,1:51:1,13,16,0
1-1-2000,1:51:1,23,16,0
1-1-2000,1:51:1,33,16,0
1-1-2000,1:51:1,8,16,0
1-1-2000,1:51:1,18,16,0
1-1-2000,1:51:1,28,16,0
1-1-2000,1:51:1,38,16,0
1-1-2000,1:51:1,10,16,0
1-1-2000,1:51:1,20,16,0
1-1-2000,1:51:1,30,16,0
1-1-2000,1:51:1,40,16,0
1-1-2000,1:51:6,1,17,0
1-1-2000,1:51:6,11,17,0
1-1-2000,1:51:6,21,17,0
1-1-2000,1:51:6,31,17,0
1-1-2000,1:51:6,3,17,0
1-1-2000,1:51:6,13,17,0
1-1-2000,1:51:6,23,17,0
1-1-2000,1:51:6,33,17,0
1-1-2000,1:51:6,8,17,0
1-1-2000,1:51:6,18,17,0
1-1-2000,1:51:6,28,17,0
1-1-2000,1:51:6,38,17,0
1-1-2000,1:51:6,10,17,0
1-1-2000,1:51:6,20,17,0
1-1-2000,1:51:6,30,17,0
1-1-2000,1:51:6,40,17,0
1-1-2000,1:51:10,1,18,0
1-1-2000,1:51:10,11,18,0
1-1-2000,1:51:10,21,18,0
1-1-2000,1:51:10,31,18,0
1-1-2000,1:51:10,3,18,0
1-1-2000,1:51:10,13,18,0
1-1-2000,1:51:10,23,18,0
1-1-2000,1:51:10,33,18,0
1-1-2000,1:51:10,8,18,0
1-1-2000,1:51:10,18,18,0
1-1-2000,1:51:10,28,18,0
1-1-2000,1:51:10,38,18,0
1-1-2000,1:51:10,10,18,0
1-1-2000,1:51:10,20,18,0
1-1-2000,1:51:10,30,18,0
1-1-2000,1:51:10,40,18,0
1-1-2000,1:51:15,1,19,0
1-1-2000,1:51:15,11,19,0
1-1-2000,1:51:15,21,19,0
1-1-2000,1:51:15,31,19,0
1-1-2000,1:51:15,3,19,0
1-1-2000,1:51:15,13,19,0
1-1-2000,1:51:15,23,19,0
1-1-2000,1:51:15,33,19,0
1-1-2000,1:51:15,8,19,0
1-1-2000,1:51:15,18,19,0
1-1-2000,1:51:15,28,19,0
1-1-2000,1:51:15,38,19,0
1-1-2000,1:51:15,10,19,0
1-1-2000,1:51:15,20,19,0
1-1-2000,1:51:15,30,19,0
1-1-2000,1:51:15,40,19,0
1-1-2000,1:51:19,1,20,0
1-1-2000,1:51:19,11,20,0
1-1-2000,1:51:19,21,20,0
1-1-2000,1:51:19,31,20,0
1-1-2000,1:51:19,3,20,0
1-1-2000,1:51:19,13,20,0
1-1-2000,1:51:19,23,20,0
1-1-2000,1:51:19,33,20,0
1-1-2000,1:51:19,8,20,0
1-1-2000,1:51:19,18,20,0
1-1-2000,1:51:19,28,20,0
1-1-2000,1:51:19,38,20,0
1-1-2000,1:51:19,10,20,0
1-1-2000,1:51:19,20,20,0
1-1-2000,1:51:19,30,20,0
1-1-2000,1:51:19,40,20,0
1-1-2000,1:51:24,1,21,0
1-1-2000,1:51:24,11,21,0
1-1-2000,1:51:24,21,21,0
1-1-2000,1:51:24,31,21,0
1-1-2000,1:51:24,3,21,0
1-1-2000,1:51:24,13,21,0
1-1-2000,1:51:24,23,21,0
1-1-2000,1:51:24,33,21,0
1-1-2000,1:51:24,8,21,0
1-1-2000,1:51:24,18,21,0
1-1-2000,1:51:24,28,21,0
1-1-2000,1:51:24,38,21,0
1-1-2000,1:51:24,10,21,0
1-1-2000,1:51:24,20,21,0
1-1-2000,1:51:24,30,21,0
1-1-2000,1:51:24,40,21,0
1-1-2000,1:51:29,1,22,0
1-1-2000,1:51:29,11,22,0
1-1-2000,1:51:29,21,22,0
1-1-2000,1:51:29,31,22,0
1-1-2000,1:51:29,3,22,0
1-1-2000,1:51:29,13,22,0
1-1-2000,1:51:29,23,22,0
1-1-2000,1:51:29,33,22,0
1-1-2000,1:51:29,8,22,0
1-1-2000,1:51:29,18,22,0
1-1-2000,1:51:29,28,22,0
1-1-2000,1:51:29,38,22,0
1-1-2000,1:51:29,10,22,0
1-1-2000,1:51:29,20,22,0
1-1-2000,1:51:29,30,22,0
1-1-2000,1:51:29,40,22,0
1-1-2000,1:51:33,1,23,0
1-1-2000,1:51:33,11,23,0
1-1-2000,1:51:33,21,23,0
1-1-2000,1:51:33,31,23,0
1-1-2000,1:51:33,3,23,0
1-1-2000,1:51:33,13,23,0
1-1-2000,1:51:33,23,23,0
1-1-2000,1:51:33,33,23,0
1-1-2000,1:51:33,8,23,0
1-1-2000,1:51:33,18,23,0
1-1-2000,1:51:33,28,23,0
1-1-2000,1:51:33,38,23,0
1-1-2000,1:51:33,10,23,0
1-1-2000,1:51:33,20,23,0
1-1-2000,1:51:33,30,23,0
1-1-2000,1:51:33,40,23,0
1-1-2000,1:51:38,1,24,0
1-1-2000,1:51:38,11,24,0
1-1-2000,1:51:38,21,24,0
1-1-2000,1:51:38,31,24,0
1-1-2000,1:51:38,3,24,0
1-1-2000,1:51:38,13,24,0
1-1-2000,1:51:38,23,24,0
1-1-2000,1:51:38,33,24,0
1-1-2000,1:51:38,8,24,0
1-1-2000,1:51:38,18,24,0
1-1-2000,1:51:38,28,24,0
1-1-2000,1:51:38,38,24,0
1-1-2000,1:51:38,10,24,0
1-1-2000,1:51:38,20,24,0
1-1-2000,1:51:38,30,24,0
1-1-2000,1:51:38,40,24,0
1-1-2000,1:51:43,1,25,0
1-1-2000,1:51:43,11,25,0
1-1-2000,1:51:43,21,25,0
1-1-2000,1:51:43,31,25,0
1-1-2000,1:51:43,3,25,0
1-1-2000,1:51:43,13,25,0
1-1-2000,1:51:43,23,25,0
1-1-2000,1:51:43,33,25,0
1-1-2000,1:51:43,8,25,0
1-1-2000,1:51:43,18,25,0
1-1-2000,1:51:43,28,25,0
1-1-2000,1:51:43,38,25,0
1-1-2000,1:51:43,10,25,0
1-1-2000,1:51:43,20,25,0
1-1-2000,1:51:43,30,25,0
1-1-2000,1:51:43,40,25,0
1-1-2000,1:51:47,1,26,0
1-1-2000,1:51:47,11,26,0
1-1-2000,1:51:47,21,26,0
1-1-2000,1:51:47,31,26,0
1-1-2000,1:51:47,3,26,0
1-1-2000,1:51:47,13,26,0
1-1-2000,1:51:47,23,26,0
1-1-2000,1:51:47,33,26,0
1-1-2000,1:51:47,8,26,0
1-1-2000,1:51:47,18,26,0
1-1-2000,1:51:47,28,26,0
1-1-2000,1:51:47,38,26,0
1-1-2000,1:51:47,10,26,0
1-1-2000,1:51:47,20,26,0
1-1-2000,1:51:47,30,26,0
1-1-2000,1:51:47,40,26,0
1-1-2000,1:51:52,1,27,0
1-1-2000,1:51:52,11,27,0
1-1-2000,1:51:52,21,27,0
1-1-2000,1:51:52,31,27,0
1-1-2000,1:51:52,3,27,0
1-1-2000,1:51:52,13,27,0
1-1-2000,1:51:52,23,27,0
1-1-2000,1:51:52,33,27,0
1-1-2000,1:51:52,8,27,0
1-1-2000,1:51:52,18,27,0
1-1-2000,1:51:52,28,27,0
1-1-2000,1:51:52,38,27,0
1-1-2000,1:51:52,10,27,0
1-1-2000,1:51:52,20,27,0
1-1-2000,1:51:52,30,27,0
1-1-2000,1:51:52,40,27,0
1-1-2000,1:51:56,1,28,0
1-1-2000,1:51:56,11,28,0
1-1-2000,1:51:56,21,28,0
1-1-2000,1:51:56,31,28,0
1-1-2000,1:51:56,3,28,0
1-1-2000,1:51:56,13,28,0
1-1-2000,1:51:56,23,28,0
1-1-2000,1:51:56,33,28,0
1-1-2000,1:51:56,8,28,0
1-1-2000,1:51:56,18,28,0
1-1-2000,1:51:56,28,28,0
1-1-2000,1:51:56,38,28,0
1-1-2000,1:51:56,10,28,0
1-1-2000,1:51:56,20,28,0
1-1-2000,1:51:56,30,28,0
1-1-2000,1:51:56,40,28,0
1-1-2000,1:52:1,1,29,0
1-1-2000,1:52:1,11,29,0
1-1-2000,1:52:1,21,29,0
1-1-2000,1:52:1,31,29,0
1-1-2000,1:52:1,3,29,0
1-1-2000,1:52:1,13,29,0
1-1-2000,1:52:1,23,29,0
1-1-2000,1:52:1,33,29,0
1-1-2000,1:52:1,8,29,0
1-1-2000,1:52:1,18,29,0
1-1-2000,1:52:1,28,29,0
1-1-2000,1:52:1,38,29,0
1-1-2000,1:52:1,10,29,0
1-1-2000,1:52:1,20,29,0
1-1-2000,1:52:1,30,29,0
1-1-2000,1:52:1,40,29,0
1-1-2000,1:52:6,1,28,0
1-1-2000,1:52:6,11,28,0
1-1-2000,1:52:6,21,28,0
1-1-2000,1:52:6,31,28,0
1-1-2000,1:52:6,3,28,0
1-1-2000,1:52:6,13,28,0
1-1-2000,1:52:6,23,28,0
1-1-2000,1:52:6,33,28,0
1-1-2000,1:52:6,8,28,0
1-1-2000,1:52:6,18,28,0
1-1-2000,1:52:6,28,28,0
1-1-2000,1:52:6,38,28,0
1-1-2000,1:52:6,10,28,0
1-1-2000,1:52:6,20,28,0
1-1-2000,1:52:6,30,28,0
1-1-2000,1:52:6,40,28,0
1-1-2000,1:52:10,1,27,0
1-1-2000,1:52:10,11,27,0
1-1-2000,1:52:10,21,27,0
1-1-2000,1:52:10,31,27,0
1-1-2000,1:52:10,3,27,0
1-1-2000,1:52:10,13,27,0
1-1-2000,1:52:10,23,27,0
1-1-2000,1:52:10,33,27,0
1-1-2000,1:52:10,8,27,0
1-1-2000,1:52:10,18,27,0
1-1-2000,1:52:10,28,27,0
1-1-2000,1:52:10,38,27,0
1-1-2000,1:52:10,10,27,0
1-1-2000,1:52:10,20,27,0
1-1-2000,1:52:10,30,27,0
1-1-2000,1:52:10,40,27,0
1-1-2000,1:52:15,1,26,0
1-1-2000,1:52:15,11,26,0
1-1-2000,1:52:15,21,26,0
1-1-2000,1:52:15,31,26,0
1-1-2000,1:52:15,3,26,0
1-1-2000,1:52:15,13,26,0
1-1-2000,1:52:15,23,26,0
1-1-2000,1:52:15,33,26,0
1-1-2000,1:52:15,8,26,0
1-1-2000,1:52:15,18,26,0
1-1-2000,1:52:15,28,26,0
1-1-2000,1:52:15,38,26,0
1-1-2000,1:52:15,10,26,0
1-1-2000,1:52:15,20,26,0
1-1-2000,1:52:15,30,26,0
1-1-2000,1:52:15,40,26,0
1-1-2000,1:52:19,1,25,0
1-1-2000,1:52:19,11,25,0
1-1-2000,1:52:19,21,25,0
1-1-2000,1:52:19,31,25,0
1-1-2000,1:52:19,3,25,0
1-1-2000,1:52:19,13,25,0
1-1-2000,1:52:19,23,25,0
1-1-2000,1:52:19,33,25,0
1-1-2000,1:52:19,8,25,0
1-1-2000,1:52:19,18,25,0
1-1-2000,1:52:19,28,25,0
1-1-2000,1:52:19,38,25,0
1-1-2000,1:52:19,10,25,0
1-1-2000,1:52:19,20,25,0
1-1-2000,1:52:19,30,25,0
1-1-2000,1:52:19,40,25,0
1-1-2000,1:52:24,1,24,0
1-1-2000,1:52:24,11,24,0
1-1-2000,1:52:24,21,24,0
1-1-2000,1:52:24,31,24,0
1-1-2000,1:52:24,3,24,0
1-1-2000,1:52:24,13,24,0
1-1-2000,1:52:24,23,24,0
1-1-2000,1:52:24,33,24,0
1-1-2000,1:52:24,8,24,0
1-1-2000,1:52:24,18,24,0
1-1-2000,1:52:24,28,24,0
1-1-2000,1:52:24,38,24,0
1-1-2000,1:52:24,10,24,0
1-1-2000,1:52:24,20,24,0
1-1-2000,1:52:24,30,24,0
1-1-2000,1:52:24,40,24,0
1-1-2000,1:52:29,1,23,0
1-1-2000,1:52:29,11,23,0
1-1-2000,1:52:29,21,23,0
1-1-2000,1:52:29,31,23,0
1-1-2000,1:52:29,3,23,0
1-1-2000,1:52:29,13,23,0
1-1-2000,1:52:29,23,23,0
1-1-2000,1:52:29,33,23,0
1-1-2000,1:52:29,8,23,0
1-1-2000,1:52:29,18,23,0
1-1-2000,1:52:29,28,23,0
1-1-2000,1:52:29,38,23,0
1-1-2000,1:52:29,10,23,0
1-1-2000,1:52:29,20,23,0
1-1-2000,1:52:29,30,23,0
1-1-2000,1:52:29,40,23,0
1-1-2000,1:52:33,1,22,0
1-1-2000,1:52:33,11,22,0
1-1-2000,1:52:33,21,22,0
1-1-2000,1:52:33,31,22,0
1-1-2000,1:52:33,3,22,0
1-1-2000,1:52:33,13,22,0
1-1-2000,1:52:33,23,22,0
1-1-2000,1:52:33,33,22,0
1-1-2000,1:52:33,8,22,0
1-1-2000,1:52:33,18,22,0
1-1-2000,1:52:33,28,22,0
1-1-2000,1:52:33,38,22,0
1-1-2000,1:52:33,10,22,0
1-1-2000,1:52:33,20,22,0
1-1-2000,1:52:33,30,22,0
1-1-2000,1:52:33,40,22,0
1-1-2000,1:52:38,1,21,0
1-1-2000,1:52:38,11,21,0
1-1-2000,1:52:38,21,21,0
1-1-2000,1:52:38,31,21,0
1-1-2000,1:52:38,3,21,0
1-1-2000,1:52:38,13,21,0
1-1-2000,1:52:38,23,21,0
1-1-2000,1:52:38,33,21,0
1-1-2000,1:52:38,8,21,0
1-1-2000,1:52:38,18,21,0
1-1-2000,1:52:38,28,21,0
1-1-2000,1:52:38,38,21,0
1-1-2000,1:52:38,10,21,0
1-1-2000,1:52:38,20,21,0
1-1-2000,1:52:38,30,21,0
1-1-2000,1:52:38,40,21,0
1-1-2000,1:52:43,1,20,0
1-1-2000,1:52:43,11,20,0
1-1-2000,1:52:43,21,20,0
1-1-2000,1:52:43,31,20,0
1-1-2000,1:52:43,3,20,0
1-1-2000,1:52:43,13,20,0
1-1-2000,1:52:43,23,20,0
1-1-2000,1:52:43,33,20,0
1-1-2000,1:52:43,8,20,0
1-1-2000,1:52:43,18,20,0
1-1-2000,1:52:43,28,20,0
1-1-2000,1:52:43,38,20,0
1-1-2000,1:52:43,10,20,0
1-1-2000,1:52:43,20,20,0
1-1-2000,1:52:43,30,20,0
1-1-2000,1:52:43,40,20,0
1-1-2000,1:52:47,1,19,0
1-1-2000,1:52:47,11,19,0
1-1-2000,1:52:47,21,19,0
1-1-2000,1:52:47,31,19,0
1-1-2000,1:52:47,3,19,0
1-1-2000,1:52:47,13,19,0
1-1-2000,1:52:47,23,19,0
1-1-2000,1:52:47,33,19,0
1-1-2000,1:52:47,8,19,0
1-1-2000,1:52:47,18,19,0
1-1-2000,1:52:47,28,19,0
1-1-2000,1:52:47,38,19,0
1-1-2000,1:52:47,10,19,0
1-1-2000,1:52:47,20,19,0
1-1-2000,1:52:47,30,19,0
1-1-2000,1:52:47,40,19,0
1-1-2000,1:52:52,1,18,0
1-1-2000,1:52:52,11,18,0
1-1-2000,1:52:52,21,18,0
1-1-2000,1:52:52,31,18,0
1-1-2000,1:52:52,3,18,0
1-1-2000,1:52:52,13,18,0
1-1-2000,1:52:52,23,18,0
1-1-2000,1:52:52,33,18,0
1-1-2000,1:52:52,8,18,0
1-1-2000,1:52:52,18,18,0
1-1-2000,1:52:52,28,18,0
1-1-2000,1:52:52,38,18,0
1-1-2000,1:52:52,10,18,0
1-1-2000,1:52:52,20,18,0
1-1-2000,1:52:52,30,18,0
1-1-2000,1:52:52,40,18,0
1-1-2000,1:52:56,1,17,0
1-1-2000,1:52:56,11,17,0
1-1-2000,1:52:56,21,17,0
1-1-2000,1:52:56,31,17,0
1-1-2000,1:52:56,3,17,0
1-1-2000,1:52:56,13,17,0
1-1-2000,1:52:56,23,17,0
1-1-2000,1:52:56,33,17,0
1-1-2000,1:52:56,8,17,0
1-1-2000,1:52:56,18,17,0
1-1-2000,1:52:56,28,17,0
1-1-2000,1:52:56,38,17,0
